document_id,category,dataset,scenario_code,scenario_name,text,word_count
KMP-02851,money,Kompas,K1,Title,kenapa tagihan listrik bisa berbeda tiap bulan,7
KMP-02852,global,Kompas,K1,Title,delusi pergantian rezim iran trump dan kekacauan geopolitik timur tengah,10
KMP-02853,global,Kompas,K1,Title,tegas perancis larang masuk menteri israel usai aktivisnya ditangkap,9
KMP-02854,global,Kompas,K1,Title,trump pastikan china tidak akan kirim bantuan senjata ke iran,10
KMP-02855,tekno,Kompas,K1,Title,hp vivo x300s resmi bisa pakai telekonverter zeiss untuk foto jarak jauh,12
KMP-02856,global,Kompas,K1,Title,meski as iran damai selat hormuz butuh waktu lama untuk pulih mengapa,12
KMP-02857,global,Kompas,K1,Title,islamabad lockdown ini 5 hal tentang negosiasi as iran di pakistan,11
KMP-02858,bola,Kompas,K1,Title,hasil persebaya vs persik 5 0 bajul ijo berpesta,9
KMP-02859,money,Kompas,K1,Title,ihsg diprediksi menguat terbatas ritel bisa cermati saham mbma pgas hingga lsip,12
KMP-02860,tekno,Kompas,K1,Title,honor pad x8b resmi tablet murah dengan baterai 10 100 mah,11
KMP-02861,money,Kompas,K1,Title,tabel kur bri mei 2026 pinjaman rp 60 juta cicilan mulai rp 1 1 jutaan,15
KMP-02862,global,Kompas,K1,Title,jerman desak iran untuk berunding siap kirim militer ke selat hormuz,11
KMP-02863,global,Kompas,K1,Title,kapal kargonya diserang dan tenggelam dekat selat hormuz india ngamuk,10
KMP-02864,bola,Kompas,K1,Title,buntut perkelahian di valdebebas real madrid pertimbangkan jual valverde atau tchouameni,11
KMP-02865,bola,Kompas,K1,Title,tak soalkan durasi kontrak ruediger pilih bertahan di real madrid,10
KMP-02866,money,Kompas,K1,Title,indonesia dinilai punya peluang besar kembangkan urban air mobility,9
KMP-02867,bola,Kompas,K1,Title,arema fc vs persebaya bajul ijo mau beri singo edan kejutan,11
KMP-02868,tekno,Kompas,K1,Title,laptop murah macbook neo segera dijual di indonesia ini buktinya,10
KMP-02869,money,Kompas,K1,Title,solar tanpa impor di 2026 pemerintah andalkan kilang dan biodiesel,10
KMP-02870,global,Kompas,K1,Title,as tak mau sendirian lagi amankan selat hormuz ajak dunia gabung koalisi baru,13
KMP-02871,global,Kompas,K1,Title,pelajaran dari iran jet tempur as kembali jadi sasaran empuk di teluk,12
KMP-02872,bola,Kompas,K1,Title,ruang ganti real madrid panas gerard pique sindir iker casillas,10
KMP-02873,bola,Kompas,K1,Title,perkuat lini belakang barcelona minati bek sayap juventus,8
KMP-02874,bola,Kompas,K1,Title,link live streaming dan prediksi line up bournemouth vs man city,11
KMP-02875,tekno,Kompas,K1,Title,whatsapp siapkan skema langganan whatsapp plus ini benefitnya,8
KMP-02876,global,Kompas,K1,Title,kisah kapten kapal dari indonesia yang disandera bajak laut somalia,10
KMP-02877,global,Kompas,K1,Title,berbagai negara bergegas lacak warganya dari kapal pesiar yang terdampak hantavirus,11
KMP-02878,bola,Kompas,K1,Title,kibarkan bendera palestina saat parade barcelona lamine yamal dituduh israel menghasut kebencian,12
KMP-02879,bola,Kompas,K1,Title,hasil madura united vs bali united 2 0 laskar sape kerrab jauhi zona degradasi,14
KMP-02880,bola,Kompas,K1,Title,persik vs persija macan putih tak mau laga kandang terakhir ternoda,11
KMP-02881,bola,Kompas,K1,Title,jelang persija vs persib the jakmania laporkan marc klok ke pssi,11
KMP-02882,bola,Kompas,K1,Title,arteta pemain arsenal kini lebih pede kejar gelar juara liga inggris,11
KMP-02883,money,Kompas,K1,Title,kemendag targetkan uji tera 5 000 unit spklu,8
KMP-02884,money,Kompas,K1,Title,iea cadangan minyak dunia terus menipis akibat konflik timur tengah,10
KMP-02885,money,Kompas,K1,Title,transaksi digital meningkat umkm perlu pahami keamanan siber,8
KMP-02886,global,Kompas,K1,Title,iran putar otak hadapi blokade as jalur kereta china jadi penyelamat,11
KMP-02887,global,Kompas,K1,Title,indonesia ada di posisi strategis dalam hubungan amerika dan china,10
KMP-02888,global,Kompas,K1,Title,desakan mundur pm inggris keir starmer menguat apa yang terjadi,10
KMP-02889,bola,Kompas,K1,Title,mbappe top skor laliga 2025 2026 girona dan mallorca degradasi,10
KMP-02890,global,Kompas,K1,Title,sekutu as buka lagi kedutaan di iran jadi negara barat pertama yang kembali ke teheran,15
KMP-02891,money,Kompas,K1,Title,sering gagal cek slik ojk karena kuota penuh ojk ungkap penyebabnya,11
KMP-02892,global,Kompas,K1,Title,epistemisida ketika universitas dibom,4
KMP-02893,bola,Kompas,K1,Title,uber cup 2026 putri kw merasa tak bisa keluar dari tekanan saat dikalahkan wakil kanada,15
KMP-02894,tekno,Kompas,K1,Title,100 ide ucapan hari kartini 2026 penuh semangat emansipasi buat status wa,12
KMP-02895,tekno,Kompas,K1,Title,daftar diskon ponsel tablet dan tv xiaomi beli hp bonus smartwatch,11
KMP-02896,tekno,Kompas,K1,Title,redmi a7 pro resmi di indonesia layar 120 hz baterai 6 000 mah,13
KMP-02897,money,Kompas,K1,Title,sampah kai capai 1 854 ton per tahun pengelolaan terintegrasi dimulai di gambir,13
KMP-02898,global,Kompas,K1,Title,antisipasi krisis bbm imbas perang pm italia safari ke negara teluk,11
KMP-02899,bola,Kompas,K1,Title,soroti keputusan wasit vincent kompany tetap hormati psg,8
KMP-02900,global,Kompas,K1,Title,video baru pelaku penembakan di jamuan trump terobos pengamanan dalam 4 detik,12
KMP-02901,global,Kompas,K1,Title,iran sebut trump tak punya pilihan untuk damai selain terima tuntutan teheran,12
KMP-02902,global,Kompas,K1,Title,mantan siswa lulusan covid 19 akhirnya bisa rekreasi pemerintah ikut bantu,11
KMP-02903,money,Kompas,K1,Title,harga emas antam sepekan naik rp 44 000 per gram,10
KMP-02904,money,Kompas,K1,Title,ok bank dnar tancap gas kredit di tengah ekonomi global tak pasti,12
KMP-02905,money,Kompas,K1,Title,proyek kilang cilacap dan dumai mulai dibangun bisa kurangi impor bbm rp 21 triliun,14
KMP-02906,global,Kompas,K1,Title,5 kapal iran mau otw ke malaysia langsung disemprit militer as,11
KMP-02907,global,Kompas,K1,Title,daftar perusahaan paling diuntungkan akibat perang iran,7
KMP-02908,tekno,Kompas,K1,Title,robot vacuum rp 5 jutaan xiaomi h50 rilis di indonesia bisa bersih bersih 75 hari,15
KMP-02909,bola,Kompas,K1,Title,cari bek baru barcelona ditawari chelsea boyong wesley fofana,9
KMP-02910,global,Kompas,K1,Title,dari habima square ke den haag rakyat israel melawan perang abadi,11
KMP-02911,bola,Kompas,K1,Title,kata kata mikel arteta usai hasil arsenal vs atletico madrid 1 0,12
KMP-02912,bola,Kompas,K1,Title,hasil chelsea vs forest 1 3 blues terima 6 kekalahan beruntun,11
KMP-02913,tekno,Kompas,K1,Title,rusia blokir whatsapp warga wajib pakai aplikasi buatan negara,9
KMP-02914,global,Kompas,K1,Title,pentagon masih bungkam soal serangan as israel di sekolah iran tuai sorotan,12
KMP-02915,bola,Kompas,K1,Title,komentar declan rice usai arsenal juara liga inggris 2025 2026,10
KMP-02916,global,Kompas,K1,Title,populer global trump akan akhiri perang iran as kirim kapal induk uss george hw bush,15
KMP-02917,tekno,Kompas,K1,Title,3 cara mengganti nama zoom agar sesuai meeting online saat wfa,11
KMP-02918,money,Kompas,K1,Title,btn kai siapkan hunian dekat stasiun manggarai bakal jadi kota baru jakarta,12
KMP-02919,bola,Kompas,K1,Title,perjuangan timnas indonesia di kualifikasi piala dunia 2026 diangkat ke layar lebar,12
KMP-02920,money,Kompas,K1,Title,ojk restui konsolidasi 57 bpr bprs nasabah diarahkan ke bank yang lebih sehat,13
KMP-02921,tekno,Kompas,K1,Title,langganan claude ai tak lagi dukung openclaw disebut bebani sistem,10
KMP-02922,money,Kompas,K1,Title,saham konglomerasi terancam keluar dari msci,6
KMP-02923,global,Kompas,K1,Title,sukses diplomasi dengan iran kapal jepang kembali melintasi selat hormuz,10
KMP-02924,bola,Kompas,K1,Title,hasil piala uber indonesia vs denmark 1 0 putri kw luar biasa,12
KMP-02925,tekno,Kompas,K1,Title,hp oppo a6s pro meluncur baterai 7 000 mah dan punya sertifikasi militer,13
KMP-02926,global,Kompas,K1,Title,as iran gagal capai kesepakatan teheran tak tutup pintu diplomasi,10
KMP-02927,money,Kompas,K1,Title,bos danantara bumn baru cegah under invoicing janji transparan,9
KMP-02928,tekno,Kompas,K1,Title,ini warna dan model samsung galaxy s26 yang paling laris di indonesia,12
KMP-02929,bola,Kompas,K1,Title,persib dapat lisensi afc bekal penting jika kunci slot liga champions 2,12
KMP-02930,tekno,Kompas,K1,Title,7 menteri sahkan aturan penggunaan ai dalam pendidikan,8
KMP-02931,bola,Kompas,K1,Title,hasil piala uber indonesia vs korsel 0 2 ana tiwi menyerah tiga gim,13
KMP-02932,bola,Kompas,K1,Title,ultras juventus protes di luar stadion allianz usai kalah dari fiorentina,11
KMP-02933,tekno,Kompas,K1,Title,whatsapp versi berbayar mulai disebar ini yang didapat pengguna,9
KMP-02934,global,Kompas,K1,Title,misi artemis ii akan cetak rekor sejarah manusia ke bulan lagi usai 53 tahun,14
KMP-02935,money,Kompas,K1,Title,ekonom tren tarik utang dan makan tabungan meningkat,8
KMP-02936,money,Kompas,K1,Title,ekspor ri kuartal i 2026 naik tipis nikel timah dan aluminium jadi penopang,13
KMP-02937,money,Kompas,K1,Title,jamin keamanan turis jabar hadirkan asuransi di objek wisata,9
KMP-02938,bola,Kompas,K1,Title,jadwal persib vs persijap laga penentu juara tanpa kapten marc klok,11
KMP-02939,global,Kompas,K1,Title,bertambah as habiskan dana rp 508 triliun untuk perang di iran,11
KMP-02940,bola,Kompas,K1,Title,eliano reijnders sebut atmosfer bobotoh lebih gila dari belanda,9
KMP-02941,bola,Kompas,K1,Title,maarten paes dikritik pengamat belanda kemampuan operan disorot,8
KMP-02942,global,Kompas,K1,Title,jenderal buronan interpol ambil peran kunci dalam perang iran as,10
KMP-02943,money,Kompas,K1,Title,jadwal krl jogja solo pada 25 dan 26 mei 2026,10
KMP-02944,tekno,Kompas,K1,Title,bos xbox phil spencer pensiun dari microsoft diganti bos ai,10
KMP-02945,bola,Kompas,K1,Title,cristiano ronaldo cetak sejarah dipanggil ke piala dunia keenam,9
KMP-02946,global,Kompas,K1,Title,trump ancam serang iran habis habisan jelang berakhirnya gencatan senjata,10
KMP-02947,bola,Kompas,K1,Title,daftar tim asia lolos ke piala dunia u17 2026 indonesia tersingkir harapan asean di vietnam,15
KMP-02948,global,Kompas,K1,Title,trump mau bangun gapura kemenangan di ibu kota as didanai pajak dan swasta,13
KMP-02949,money,Kompas,K1,Title,bahlil dunia tak pasti ri pilih jalan sendiri jaga ketahanan energi,11
KMP-02950,global,Kompas,K1,Title,project freedom as kode damai atau strategi provokasi,8
KMP-02951,tekno,Kompas,K1,Title,harga ram mulai turun setelah setahun melonjak waktu tepat rakit pc,11
KMP-02952,money,Kompas,K1,Title,suku bunga bi rate naik jadi 5 25 persen ini 4 alasannya,12
KMP-02953,money,Kompas,K1,Title,cek desil kemensos mei 2026 pakai nik ktp begini cara lihat status bansos online lewat hp,16
KMP-02954,money,Kompas,K1,Title,danantara sumberdaya indonesia resmi berstatus bumn,6
KMP-02955,bola,Kompas,K1,Title,hasil ajax vs utrecht 1 1 4 3 ap maarten paes jadi pahlawan usai tepis 2 penalti,17
KMP-02956,money,Kompas,K1,Title,ketidakpastian global meningkat asean 3 perkuat integrasi ekonomi,8
KMP-02957,tekno,Kompas,K1,Title,cerita sedih di balik meme lucu wanita dan kucing,9
KMP-02958,global,Kompas,K1,Title,rudal as nyaris habis gegara bela israel sekutu ketar ketir hadapi china dan korut,14
KMP-02959,tekno,Kompas,K1,Title,bahaya iphone bisa diretas cuma buka website ratusan juta terancam,10
KMP-02960,bola,Kompas,K1,Title,reaksi marc marquez soal kecelakaan fatal di motogp catalunya 2026,10
KMP-02961,tekno,Kompas,K1,Title,microsoft outlook sempat error di tengah misi artemis ii ke bulan,11
KMP-02962,tekno,Kompas,K1,Title,teka teki hp yang langsung terhubung ke starlink akhirnya terungkap,10
KMP-02963,money,Kompas,K1,Title,gaji ke 13 pensiunan pns 2026 kapan cair ini jadwal dan besarannya,12
KMP-02964,global,Kompas,K1,Title,arab saudi bantah bantu operasi militer as sebut ada yang sebar informasi sesat,13
KMP-02965,tekno,Kompas,K1,Title,tabel spesifikasi infinix note 60 di indonesia harga mulai rp 4 jutaan,12
KMP-02966,bola,Kompas,K1,Title,mbappe merasa jadi striker keempat di real madrid arbeloa saya tidak peduli,12
KMP-02967,global,Kompas,K1,Title,vatikan dan politik perjuangan perdamaian,5
KMP-02968,tekno,Kompas,K1,Title,100 ide caption hardiknas 2026 paling keren untuk feed instagram dan status whatsapp,13
KMP-02969,money,Kompas,K1,Title,bond stabilization fund bsf dinilai bisa jadi penyangga kepercayaan pasar,10
KMP-02970,money,Kompas,K1,Title,menguasai kembali sda tekad tulus atau panggung retorika,8
KMP-02971,money,Kompas,K1,Title,jeffrey hendrik soal seleksi direksi bei ikuti saja prosesnya,9
KMP-02972,money,Kompas,K1,Title,produk ri bersiap hadapi aturan baru uni eropa,8
KMP-02973,money,Kompas,K1,Title,purbaya ungkap bakal aktifkan lagi bond stabilization fund ini tujuannya,10
KMP-02974,money,Kompas,K1,Title,belanja pemerintah tembus rp 826 triliun didorong mbg hingga bansos,10
KMP-02975,global,Kompas,K1,Title,berbalik arah uni emirat arab siap ikut as lawan iran demi buka selat hormuz,14
KMP-02976,global,Kompas,K1,Title,as kecam china yang lakukan intimidasi untuk halangi pemimpin taiwan ke afrika,12
KMP-02977,tekno,Kompas,K1,Title,jadwal mpl id s17 15 17 mei kesempatan bigetron dan navi tambah poin,13
KMP-02978,bola,Kompas,K1,Title,persib dan borneo fc bersaing sengit beckham putra rasakan tekanan,10
KMP-02979,bola,Kompas,K1,Title,jadwal bali united vs psm sama sama diuji waktu singkat,10
KMP-02980,bola,Kompas,K1,Title,insiden tendangan kungfu fadly alberto minta maaf coreng nama timnas,10
KMP-02981,money,Kompas,K1,Title,ojk panggil pemegang saham koinworks usai 3 petinggi ditahan,9
KMP-02982,tekno,Kompas,K1,Title,tabel spesifikasi dan harga samsung galaxy s26 di indonesia,9
KMP-02983,global,Kompas,K1,Title,islamabad talks laga ego saudagar vs martir,7
KMP-02984,money,Kompas,K1,Title,elon musk pastikan tak lepas saham spacex jelang ipo terbesar dunia,11
KMP-02985,bola,Kompas,K1,Title,membaca revolusi diam diam di balik kebangkitan como 1907,9
KMP-02986,tekno,Kompas,K1,Title,bos meta mark zuckerberg jadi ai kloningannya bisa ngobrol bareng karyawan,11
KMP-02987,tekno,Kompas,K1,Title,bukan sekadar aplikasi chatgpt disebut bakal punya ponsel ai,9
KMP-02988,bola,Kompas,K1,Title,kabar terbaru chico aura dwi wardoyo main rangkap berseragam tni al,11
KMP-02989,money,Kompas,K1,Title,ihsg menguat 1 10 persen tetapi masih turun 8 35 persen sepekan,12
KMP-02990,bola,Kompas,K1,Title,pbvsi konfirmasi pengunduran diri rivan nurmulki dan nizar zulfikar,9
KMP-02991,tekno,Kompas,K1,Title,jangan sering posting konten ini jadwal terbaik pilihan bos instagram,10
KMP-02992,global,Kompas,K1,Title,iran tanggapi proposal perdamaian terbaru as siap akhiri perang,9
KMP-02993,tekno,Kompas,K1,Title,daftar hp samsung yang bakal kebagian fitur airdrop iphone,9
KMP-02994,bola,Kompas,K1,Title,kata kata hansi flick usai skor osasuna vs barcelona 1 2,11
KMP-02995,money,Kompas,K1,Title,harga avtur melonjak maskapai global pangkas 2 juta kursi,9
KMP-02996,tekno,Kompas,K1,Title,ikuti pp tunas roblox wajibkan verifikasi usia dan bedakan konten sesuai umur,12
KMP-02997,bola,Kompas,K1,Title,kata sekjen pssi soal evaluasi liga 2 usai garudayaksa raih juara,11
KMP-02998,global,Kompas,K1,Title,ancaman baru bagi as kim jong un bawa ambisi nuklirnya ke laut lepas,13
KMP-02999,money,Kompas,K1,Title,utang pemerintah hampir rp 10 000 triliun beban apbn jadi sorotan,11
KMP-03000,global,Kompas,K1,Title,duka pbb atas gugurnya prajurit unifil ri kecam serangan di lebanon,11
KMP-03001,tekno,Kompas,K1,Title,google play jadi mirip steam bisa main game di pc dan jajal sebelum beli,14
KMP-03002,global,Kompas,K1,Title,hemat amunisi untuk perang lawan iran as tunda jual senjata ke taiwan,12
KMP-03003,tekno,Kompas,K1,Title,akibat iming iming apple pengguna iphone dapat kompensasi rp 1 6 juta,12
KMP-03004,bola,Kompas,K1,Title,menjauh lagi dari man city arteta tegaskan arsenal masih jaga mimpi juara,12
KMP-03005,money,Kompas,K1,Title,dampak bi rate naik kredit lebih mahal deposito berpotensi naik,10
KMP-03006,money,Kompas,K1,Title,ihsg ditutup anjlok 1 85 persen rupiah tembus rekor terlemah baru,11
KMP-03007,global,Kompas,K1,Title,apakah trump akan ambil opsi serangan lanjutan di iran,9
KMP-03008,bola,Kompas,K1,Title,reaksi pilu keluarga usai nama joao pedro tak dipanggil ke skuad final timnas brasil,14
KMP-03009,global,Kompas,K1,Title,hindari diserang houthi kapal induk nuklir as pilih berlayar mengitari afrika,11
KMP-03010,money,Kompas,K1,Title,wamenaker sebut aplikator tak resisten potongan ojol jadi 8 persen,10
KMP-03011,money,Kompas,K1,Title,37 lokasi huntap di aceh tamiang siap dibangun tiga lahan hgu masih negosiasi,13
KMP-03012,money,Kompas,K1,Title,nama djaka budi terseret kasus suap bea cukai purbaya saya ngerti apa yang terjadi,14
KMP-03013,global,Kompas,K1,Title,warga teheran yakin as iran perang lagi nikmati momen akhir gencatan senjata,12
KMP-03014,global,Kompas,K1,Title,as disebut gunakan pangkalannya di jerman untuk kirim senjata ke israel,11
KMP-03015,bola,Kompas,K1,Title,alex marquez sukses jalani operasi bisa tinggalkan rumah sakit,9
KMP-03016,bola,Kompas,K1,Title,pengamat lihat kemajuan timnas u17 indonesia buka asa ke piala dunia,11
KMP-03017,global,Kompas,K1,Title,hemat energi pakistan akan padamkan listrik 2 jam setiap malam,10
KMP-03018,tekno,Kompas,K1,Title,whatsapp umumkan pemblokiran di rusia 100 juta pengguna terisolasi,9
KMP-03019,bola,Kompas,K1,Title,barcelona hati hati raphinha dipantau klub arab saudi,8
KMP-03020,money,Kompas,K1,Title,blibli beli gandeng hakii perkuat pasar audio wearable di indonesia,10
KMP-03021,bola,Kompas,K1,Title,theo hernandez buka peluang mudik ke liga italia juventus memantau,10
KMP-03022,money,Kompas,K1,Title,kemenperin ungkap syarat penggunaan plastik guna ulang untuk pangan,9
KMP-03023,global,Kompas,K1,Title,hubungan memanas eropa rancang misi amankan selat hormuz tanpa libatkan as,11
KMP-03024,tekno,Kompas,K1,Title,iran as panas infrastruktur ai global ikut cemas,8
KMP-03025,money,Kompas,K1,Title,poin poin pertemuan trump dan xi jinping bahas minyak hingga ai,11
KMP-03026,money,Kompas,K1,Title,jadi andalan warga kereta api subsidi sudah angkut 155 8 juta penumpang dalam 4 bulan,15
KMP-03027,tekno,Kompas,K1,Title,komdigi batasi fitur login wikipedia indonesia ini sebabnya,8
KMP-03028,tekno,Kompas,K1,Title,harga mirip mending beli iphone 14 baru atau iphone 15 second,11
KMP-03029,tekno,Kompas,K1,Title,jangan salah pilih ini perbedaan tws open ear dan bone conduction,11
KMP-03030,money,Kompas,K1,Title,pemerintah tarik utang baru rp 305 5 triliun hingga april 2026,11
KMP-03031,bola,Kompas,K1,Title,hasil arsenal vs burnley 1 0 the gunners selangkah lagi raih gelar liga inggris,14
KMP-03032,bola,Kompas,K1,Title,gladbach vs dortmund eugen polanski beri isyarat kevin diks kembali,10
