document_id,category,dataset,scenario_code,scenario_name,component_signature,uses_yake,includes_content,yake_comparison_role,comparison_group,text,word_count,separator_count,split
KMP-04303,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bitcoin anjlok 6 persen imbas ketegangan israel iran,8,0,train
KMP-07306,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ipod tak lagi diproduksi tapi kini makin diburu gen z,10,0,test
KMP-05386,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,toyota masuk dunia game engine sasar layar dan ui mobil,10,0,train
KMP-04575,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menguak 2 sosok wanita rusia selingkuhan bill gates,8,0,test
KMP-06854,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,buka hari ini link dan cara daftar mudik gratis kemenhub 2026 online,12,0,train
KMP-06838,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,openai dapat pendanaan terbesar dalam sejarah amazon jadi investor utama,10,0,train
KMP-04296,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,internet iran lumpuh total imbas serangan as israel tersisa 4 persen,11,0,train
KMP-04856,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,samsung semakin dekat dengan 6g sekian kecepatan terbarunya,8,0,validation
KMP-00045,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,google tutup trik andalan pengguna youtube gratisan,7,0,test
KMP-07146,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dari moma hingga golden gate ini hasil kamera samsung galaxy s26 ultra,12,0,train
KMP-02567,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,biar mata tetap aman ini 5 tips menatap layar hp yang penting diperhatikan,13,0,train
KMP-05901,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tulisan di whatsapp terlalu kecil begini cara mudah memperbesarnya,9,0,train
KMP-07921,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,samsung galaxy s26 ultra siap jadi hp konser 2026 ini 8 fitur kuncinya,13,0,train
KMP-00826,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sering dapat email spam di gmail ini cara cepat memblokirnya,10,0,train
KMP-08426,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,khawatir anak chat whatsapp dengan orang asing pantau pakai cara ini,11,0,validation
KMP-08822,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,play store mendadak tidak bisa download aplikasi periksa 6 hal ini,11,0,train
KMP-03999,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,google bongkar serangan 100 000 prompt ke gemini upaya kloning ai terkuak,12,0,train
KMP-00819,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,fenomena pizza pentagon kembali muncul sebelum serangan ke iran,9,0,train
KMP-07376,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apple tutup sementara seluruh apple store di uea,8,0,train
KMP-08679,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xiaomi 17 ultra meluncur global leica leitz phone rilis dengan ring zoom fisik,13,0,train
KMP-09217,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,krisis memori akibat ai hp akui 35 persen biaya pc kini habis untuk ram,14,0,train
KMP-05454,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,server aws di uea terbakar setelah dihantam objek layanan down,10,0,train
KMP-04735,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,populasi robot ai diprediksi meledak pekerja manusia makin terdesak,9,0,train
KMP-09115,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,daftar harga samsung galaxy s26 ultra di indonesia mulai rp 24 jutaan,12,0,train
KMP-08093,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,anthropic tolak buka akses ai ke pentagon trump geram,9,0,train
KMP-05893,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp lipat honor magic v6 resmi baterai besar dalam bodi tipis,11,0,train
KMP-05103,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bos baru xbox dirujak warganet setelah akunnya diintip,8,0,train
KMP-05902,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,warga as ramai serukan cancel chatgpt claude salip jadi nomor 1,11,0,validation
KMP-04228,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,honor robot phone meluncur hp dengan kamera lengan robot ai,10,0,train
KMP-06735,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,video pilihan warna samsung s26 ultra dan harga resminya di indonesia,11,0,test
KMP-07886,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,militer as pakai anthropic ai untuk serang iran padahal baru dilarang,11,0,train
KMP-09037,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,one ui 8 5 rilis ini jadwal hp samsung kamu kebagian,11,0,train
KMP-07408,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lenovo yoga slim 7i aura edition copilot pc dengan fitur ai personal dan servis 3 tahun,16,0,train
KMP-02531,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,beli trio samsung galaxy s26 di indonesia terlindungi di 121 negara,11,0,train
KMP-02021,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,5 merek teknologi china kompak naikkan harga produk pc tv dan smartphone,12,0,train
KMP-05473,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apakah kamera selfie samsung galaxy s26 lebih bagus,8,0,train
KMP-07536,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,infrastruktur vital rentan diserang akamai hadirkan keamanan tanpa ganggu operasional,10,0,train
KMP-06506,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,laptop honor magicbook pro 14 2026 meluncur bawa chip intel panther lake,12,0,train
KMP-04408,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,iphone 17e resmi jadi seri iphone 17 termurah,8,0,train
KMP-03448,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ipad air m4 resmi performa naik harga tetap,8,0,train
KMP-09136,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,perusahaan eks ceo twitter phk 4 000 karyawan semua diganti ai,11,0,train
KMP-03832,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp tecno camon 50 pro 5g resmi di indonesia ini harganya,11,0,train
KMP-06965,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ai jadi pesaing baru lulusan hukum dan kedokteran ini kata eks petinggi google,13,0,train
KMP-05667,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,chip snapdragon wear elite resmi debut di smartwatch samsung,9,0,train
KMP-06686,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,fitur fitur iphone 17e chip a19 kamera fusion 48 mp dan magsafe,12,0,train
KMP-07224,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,daftar harga iphone terbaru awal maret 2026 iphone 14 rp 8 jutaan,12,0,test
KMP-03825,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lenovo legion tab gen 5 resmi tablet gaming dengan snapdragon 8 elite gen 5,14,0,train
KMP-04661,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ceo samsung ungkap strategi jual galaxy s26 di tengah krisis memori,11,0,train
KMP-01169,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xiaomi pamer hypercar futuristik khusus untuk game gran turismo,9,0,train
KMP-09215,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,eksperimen stik ps5 berujung bobol 7 000 robot vacuum di dunia,11,0,train
KMP-00273,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sinyal xiaomi 17t series masuk indonesia terungkap meski belum meluncur global,11,0,validation
KMP-09978,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,scanner di samsung galaxy s26 kini pakai ai sulap dokumen kusut jadi rapi dalam sekejap,15,0,train
KMP-09430,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,oppo a6s pro resmi punya kamera selfie 50 mp seperti reno 15,12,0,validation
KMP-05140,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,motorola solutions rilis mag one x10d di indonesia handy talkie berstandar militer,12,0,train
KMP-05193,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,layanan ai claude anthropic down siang ini pengguna tak bisa login,11,0,train
KMP-08509,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,daftar harga hp samsung terbaru awal maret 2026,8,0,train
KMP-06845,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,storage iphone 17e naik dua kali lipat dari iphone 16e tapi harga tetap,13,0,train
KMP-09924,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,memotret alam bogor dengan tecno camon 50 pro 5g zoom jadi andalan,12,0,train
KMP-04007,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,44 hp harga rp 3 juta rp 6 juta buat lebaran 2026,12,0,train
KMP-08198,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tecno camon 50 ultra diumumkan hp mid range dengan layar tangguh dan standar militer,14,0,train
KMP-08620,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tecno pamer hp modular lensa dan baterai 10 000 mah bisa dibongkar pasang,13,0,train
KMP-04159,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saat pizza pentagon jadi kisi kisi serangan as ke iran,10,0,train
KMP-06095,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tablet ringan lenovo idea tab pro gen 2 rilis di mwc dengan baterai 10 200 mah,16,0,train
KMP-05487,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp flagship xiaomi 17 dan xiaomi 17 ultra resmi di indonesia ini harganya,13,0,train
KMP-07938,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tablet xiaomi pad 8 dan xiaomi pad 8 pro resmi di indonesia ini harganya,14,0,train
KMP-03740,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,motorola edge 70 fusion rilis global bawa baterai 7 000 mah dan layar 144 hz,15,0,train
KMP-03125,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xiaomi tag resmi di indonesia aksesori penantang apple airtag harga lebih murah,12,0,train
KMP-02588,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apple rilis macbook pro chip m5 pro dan max ai 4x lebih kencang,13,0,test
KMP-03892,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apple rilis chip m5 pro dan m5 max performa ai 4x lebih kencang,13,0,train
KMP-06464,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apple rilis macbook air m5 makin kencang dan storage 2x lipat,11,0,train
KMP-04524,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,driver ojol uea tetap antar makanan di tengah ancaman rudal,10,0,train
KMP-02001,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ai gemini 3 1 flash lite hadir google janjikan performa cepat harga murah,13,0,train
KMP-02564,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,ini bukti warganet as tidak main main dengan cancel chatgpt,10,0,train
KMP-08883,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kreator konten andy garcia terkesima dengan nightography dan horizontal lock samsung s26 ultra,13,0,train
KMP-06941,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp xiaomi leica leitzphone resmi di indonesia ring kamera bisa diputar harga rp 30 juta,15,0,validation
KMP-03113,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,buat serang iran militer as tanya tanya hal ini ke ai anthropic,12,0,validation
KMP-02168,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,apple rilis studio display dan studio display xdr monitor 5k dengan teknologi mini led,14,0,train
KMP-07201,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,indosat hifi dikeluhkan down siang ini pengguna tak bisa konek internet,11,0,train
KMP-02839,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,meta sepakat bayar berita news corp rp 850 miliar untuk latih ai,12,0,validation
KMP-06730,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pakai tecno camon 50 pro 5g di alam terbuka enteng dibawa tangguh menembus hujan,14,0,validation
KMP-04235,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kripto rp 164 miliar kabur dari iran saat serangan as israel,11,0,validation
KMP-03280,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,xiaomi watch 5 dan redmi buds 8 pro resmi di indonesia smartwatch kini pakai ai gemini,16,0,train
KMP-07834,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,19 hp harga rp 3 jutaan buat lebaran 2026 dapat ram 8 gb dan baterai jumbo,16,0,train
KMP-03200,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bos samsung ungkap teknologi di balik kamera galaxy s26 ultra yang kini lebih peka cahaya,15,0,train
KMP-05056,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,smartwatch tecno watch gt 1s diumumkan bawa gps dual band baterai tahan 15 hari,14,0,test
KMP-06519,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tecno megapad 2 debut di mwc 2026 tablet layar besar dengan bodi tipis,13,0,train
